"x","y","h15ptot"
540250,163350,3
540250,153650,8
540250,151650,30
541550,152550,15
540650,156550,3
540650,151150,54
540750,165650,3
541250,167550,5
541850,169150,3
540450,154150,106
540450,165350,16
541950,164450,3
541950,169750,7
541950,154550,8
541650,151650,3
541650,161350,3
541350,154750,11
540550,151450,43
540950,165550,14
540950,150950,35
540950,155850,3
541450,151750,4
541750,152750,67
541050,151750,7
541450,152850,3
542050,150450,54
541550,152750,5
541550,169750,3
539750,152950,97
539750,151950,54
538250,156150,11
538250,156650,7
538350,160350,7
538350,154050,61
538350,156950,25
538450,152750,91
538450,151450,66
538550,156250,20
538550,165850,24
538550,160750,3
538650,159250,22
538650,166950,6
538650,160650,5
538650,156650,3
538950,159950,20
538950,167750,11
538950,163650,15
539650,151250,23
538750,168050,3
538750,155050,29
538950,161050,17
538950,163550,11
538950,151750,16
539250,151550,40
538750,151550,60
539550,153850,23
539450,155150,15
539050,151050,21
539250,157250,12
539350,151750,110
538850,167850,6
538850,159050,5
539150,154750,9
539150,157550,10
538450,159750,4
538350,154350,37
547450,158050,8
546850,159450,5
547350,156250,3
547650,157550,3
547650,168050,3
547750,158150,3
547750,155050,3
547750,160850,3
547850,149050,31
548650,148450,17
550050,159750,3
547850,165950,3
547850,159350,3
548750,147950,16
549450,151350,3
550450,163750,6
550450,164150,7
550450,150250,3
547950,160850,3
548750,160950,25
549450,147850,15
549450,166350,3
548850,152850,3
548850,154950,6
550250,157050,16
550250,159550,4
548950,157950,3
549050,157850,6
549650,147450,3
549750,157050,3
548350,155850,3
549150,158050,8
549250,164250,11
550350,163950,4
548550,159350,3
546550,161950,6
547150,152950,3
547450,158150,4
546650,156950,3
546750,161250,3
546950,155450,3
547250,150150,3
542350,152950,11
542350,151550,12
542550,151250,3
542850,171450,7
542250,161050,5
542250,169550,16
542950,171750,8
543050,154750,3
543150,156450,4
543350,156350,5
543450,166450,11
543450,167750,7
545850,150150,3
543550,155050,7
544350,150050,7
545150,154650,11
543650,166750,16
544450,166250,3
546150,150750,3
545250,149950,11
544550,150650,9
545350,165950,5
545450,156650,3
545450,166450,9
546250,171250,6
543950,170950,10
545550,149250,4
546450,161150,4
544050,167650,3
544050,166350,3
546050,156350,3
544050,149350,4
544950,152850,5
546450,154250,3
545750,160550,3
545750,155350,3
545750,150850,3
546050,148950,4
542450,150650,3
542450,153250,9
542650,150450,3
542750,161150,3
542150,154950,3
542450,169350,4
542750,160850,4
542750,155550,6
542750,153750,3
542750,155850,3
542150,172050,3
553750,146650,8
553950,164850,49
553750,146050,56
553850,145950,53
553950,169550,5
553950,165050,9
553950,165250,3
554050,146050,114
554050,165250,4
554050,145950,40
554450,146650,30
554250,164350,3
554850,145250,8
554050,160250,3
554350,156250,3
554750,150550,8
554350,146450,51
554850,170350,3
554350,151450,3
554350,164250,3
554650,151850,30
554450,165850,6
554950,145550,4
554750,153850,3
553850,161850,3
553850,147050,3
550950,150750,3
551650,157950,3
551850,154550,10
551050,169250,28
551350,169250,9
551950,161450,3
551950,153250,3
552050,170650,3
552150,158850,3
552150,165950,5
552150,167150,3
552250,146950,11
553350,151650,3
553350,153050,8
553050,157950,32
553050,166350,4
553050,161350,3
553450,156150,18
553450,146950,36
553450,147150,3
552350,162450,3
553050,148650,3
553550,157350,19
553550,152950,3
552850,161450,14
552850,157750,3
553450,153850,3
552450,146650,4
552850,155650,4
553550,146550,4
552950,147850,3
552950,158050,18
550750,147050,10
550750,148150,3
551050,169050,11
551050,158950,3
551350,157850,4
551550,153550,3
551750,169550,3
554950,150150,8
555050,158350,8
555050,160150,3
535350,159750,3
529150,153750,3
538650,165050,3
526050,153950,3
535950,155750,7
533650,155250,22
533650,168850,3
545550,149750,3
532750,156150,26
554450,146550,24
526150,154850,3
523750,164150,3
555050,157450,3
521950,149250,3
525250,153150,3
544150,152750,3
550650,151250,3
527050,158950,3
545950,171050,3
545450,169850,3
527650,153450,3
524550,154050,3
512250,142850,3
529750,155150,3
515650,147650,4
516550,146750,4
517350,151450,3
515750,154350,3
515750,146350,28
516750,146350,8
517050,157350,3
517650,148850,3
517650,159450,3
518550,161550,11
523850,170750,3
518950,149550,3
519050,151950,3
520650,166550,3
522050,149050,3
520850,150650,6
524050,154350,3
522350,159450,3
524250,151050,6
524350,148850,34
522450,159450,18
523550,164350,3
523550,147650,41
523550,153450,3
519450,146750,7
521250,148550,4
522550,147250,3
522550,156050,22
524050,149550,3
522650,159450,3
522750,169150,7
515050,154450,5
515050,145750,4
515050,168550,4
515150,154650,59
515450,145750,84
515950,146350,12
517250,158350,3
517350,148650,3
515150,146250,15
515150,154050,3
515550,154650,27
512950,143350,3
512950,151550,3
513850,149450,18
513950,168950,4
513950,145250,3
513950,145350,3
514850,145550,10
513450,149450,3
512150,142250,3
512350,145950,19
514450,149650,3
514550,148250,3
514550,145850,14
515050,152150,3
515050,151850,3
513650,152150,3
513750,149150,3
532550,161750,5
530750,159250,9
531150,161050,12
531150,166950,3
532050,163650,9
530750,156350,3
532850,153150,8
532250,155950,70
530850,153850,9
531250,151650,12
531250,155950,3
531250,161250,3
532350,151150,5
531650,154550,8
532450,151950,11
532750,153850,71
531750,151150,3
532950,152950,10
531950,163650,17
530350,152050,25
525250,150850,30
525350,160750,3
525850,150050,6
525850,153950,5
526250,150950,3
526250,166050,3
524950,148650,4
524950,158250,3
526050,156650,13
526350,153650,9
526350,166250,10
526550,151950,5
526950,152250,3
528950,168950,11
527150,155550,3
527850,165450,8
528550,159550,14
528950,168650,3
527150,155350,3
528150,152050,29
527350,151550,19
528750,163250,3
528750,167850,31
529250,155550,3
529250,153650,3
529350,153150,13
527550,152150,52
528250,163050,17
528750,161950,3
528350,167850,3
528850,152250,25
528850,161950,4
527650,151150,61
527650,151250,67
527750,151450,149
527750,153050,12
527750,155850,3
528450,162150,3
524450,157850,3
524550,166750,14
524550,152550,3
524650,159050,3
526150,151250,3
526150,166250,3
526150,151650,3
536450,168150,11
536450,154550,71
536450,152050,60
536550,151850,3
536750,154350,157
537950,152250,17
536950,152150,85
536950,161450,12
536950,153850,12
537350,151350,24
537750,165650,12
537750,151650,150
537750,169650,3
537850,156250,12
538150,165650,46
538150,160050,3
537050,153550,84
537850,160050,4
537850,156950,5
538050,155050,123
537050,159750,3
537850,151650,68
538150,153750,159
537050,153950,6
537550,157750,3
537550,160450,8
537150,157350,3
537650,152850,84
537650,163050,3
537650,160650,3
538150,163750,3
538150,160350,3
537650,152150,16
537950,152150,53
537250,150950,3
537250,151450,12
536550,154450,56
533550,156750,16
533750,152250,10
533650,158950,3
533950,166050,5
534050,168950,7
535850,157250,11
534250,163850,3
534850,153650,3
535350,157450,6
535350,159550,6
535950,167750,6
534350,161950,10
535350,152450,3
535450,163250,6
535850,155250,3
534450,161950,23
535050,154250,82
535550,159250,3
536150,167450,3
534550,154950,18
534550,161550,17
534550,155250,3
534550,154550,53
535150,153250,3
535150,155350,11
535550,154450,7
535550,156050,3
535550,154550,14
535550,163850,3
536150,159450,3
534650,154250,39
535250,156450,3
535750,164750,3
533250,153250,44
533450,153450,12
533850,154650,61
539850,152650,26
540050,153250,8
540150,154950,43
540150,152950,9
540250,151850,26
540250,163250,9
540350,163250,3
540350,163450,10
541550,161350,3
541550,151950,3
541650,152250,54
540650,154550,66
541150,155450,45
540750,151950,4
541250,161750,3
541850,151350,21
541850,151550,8
540450,156450,3
541950,169550,6
541950,161350,23
540850,156050,3
540850,152250,3
540450,155450,3
540850,156250,7
541350,156750,3
540950,151050,76
541350,161450,4
540550,157150,11
540550,156150,3
541450,162550,3
541450,151050,10
541450,151850,34
540550,156250,3
540550,156750,3
540650,151350,33
541050,154650,12
541050,151450,8
541050,155450,33
539750,152450,5
539750,155150,83
540050,154850,6
538250,155550,8
538450,155950,18
538650,165650,42
538650,154850,26
539450,154550,8
539450,151850,66
538650,162950,3
538950,151950,42
539150,155050,75
539150,166050,6
539650,153050,86
538750,155150,14
538750,167450,9
538950,167050,3
538950,160150,6
539250,165750,13
539450,154950,5
539450,170950,8
539550,150850,17
538950,165850,4
539650,171750,3
538750,167350,3
539650,152450,4
539350,155750,9
539550,152050,3
539150,160650,3
539650,155250,53
538350,156850,13
538350,167650,3
538350,156550,3
546750,167550,6
547350,155550,3
547350,160750,7
547550,150950,3
546850,160550,3
547050,160450,3
547350,164050,3
547550,148650,3
547650,153150,3
547750,161150,3
550050,168350,4
547850,155250,3
548650,154850,30
549350,147450,32
550150,158750,5
547950,161150,7
548750,168550,3
549450,151150,3
549450,171650,3
548850,159350,3
549650,157550,11
549650,147750,3
550150,158650,3
549050,154950,3
549050,148850,3
549750,157750,22
550350,162750,5
548250,158550,3
549750,149150,3
549750,157450,3
550550,164450,3
549850,158350,3
550250,151750,3
550250,168350,3
548550,154550,7
547450,167850,3
547250,158250,16
542150,150650,39
542150,160950,9
542150,153150,6
542250,150650,56
542250,151150,11
542550,152250,10
542550,161250,11
542150,164550,3
542250,151450,10
542350,169650,5
542650,151450,3
542950,152150,3
543050,171650,4
543050,154950,3
543050,151250,3
543250,150350,3
543250,150550,3
543250,151350,3
543350,157150,5
543450,167550,3
545750,158450,3
545750,154650,3
543550,156350,9
543550,151850,10
544350,156950,3
545150,149050,3
543650,151450,18
546150,162050,3
544550,155250,3
543750,151150,4
544550,166050,3
545950,154450,30
545950,158750,3
543850,166450,3
543850,163950,7
545350,154850,3
544750,150250,8
546450,152450,7
546450,163950,3
543950,167750,3
544750,149150,6
545550,165150,3
545550,164750,3
546050,149350,53
546050,158450,3
544950,170050,5
545650,169850,3
544950,161850,3
546550,152650,3
546550,161250,3
542250,155050,3
542250,150750,28
542250,160350,3
542450,153050,3
542150,150550,5
542250,170150,3
542150,163950,5
553650,169450,12
553650,146650,18
553850,145850,75
553850,148050,15
553950,151950,5
553850,146750,26
553950,156950,3
553950,152050,3
553950,165150,5
554250,145850,37
554250,166250,3
554450,152950,3
554850,150250,4
554850,145450,77
554250,155850,3
554650,153850,4
554850,163250,3
554650,149150,3
554950,145450,57
554750,163350,3
553650,152150,3
550950,169150,18
550950,147550,4
551250,166950,3
551250,149050,4
551550,153650,5
551850,161450,7
551350,169550,6
551950,156350,3
552150,156050,3
552250,155050,3
553350,157550,22
552750,146850,22
553050,161850,3
553050,147550,8
553450,148150,5
553450,156250,3
553550,170250,3
553150,147650,3
552450,156250,3
552450,154850,3
552550,163250,3
553250,160550,3
552550,153550,3
552650,151150,3
552650,171850,3
551050,147150,3
551350,170750,3
551150,159150,3
555050,151150,8
555050,150050,6
554950,152850,3
555050,164750,3
554950,163750,20
555050,155950,3
535150,156050,3
524650,148050,3
525150,151450,3
538350,151150,3
552250,157950,12
523450,149250,3
524050,171450,3
542150,164650,3
526850,166650,3
515350,154850,3
515750,145850,3
518050,149250,3
527350,153750,3
518850,161750,3
519750,161050,3
532450,167650,3
512850,152150,3
525450,152950,3
545950,150150,3
542050,153850,3
549550,159150,3
548850,159750,3
549750,159850,3
547250,153450,3
554650,150750,3
543450,166050,3
546350,167050,3
518750,147250,3
539850,157850,3
552850,147750,3
550550,147850,3
549350,162650,3
532550,166050,3
516350,146750,3
516450,148850,3
516550,149550,3
517550,150150,5
515350,168950,3
515350,146250,27
515350,147150,3
516850,149450,4
517050,149950,3
518350,146550,3
518350,150550,3
522950,154950,6
523350,164150,12
523350,147250,3
520050,147250,3
520150,147750,3
521850,152450,12
518850,149450,3
520250,149050,4
520350,150950,6
520450,150650,8
519150,146450,4
519150,149250,4
520750,152550,3
520850,163750,3
520950,162550,3
520950,147750,3
523950,150650,3
524050,149450,5
521150,163550,14
521150,163450,9
522350,147850,3
524350,148050,15
519350,156850,3
519450,149650,8
522450,151350,7
521350,162150,3
522550,151350,3
519650,149850,63
522750,156350,19
522750,153050,3
522850,151350,3
515150,146050,9
515450,146650,4
515150,146150,3
515550,156850,4
515950,157450,3
516050,146450,12
512850,150250,3
512950,152150,5
513050,144350,15
514050,169050,8
514750,151950,3
514850,147450,3
513150,148350,3
513150,145350,3
514150,169350,3
514250,145450,11
514950,145750,6
513650,146750,10
512350,146050,3
513650,151850,3
513750,146750,33
529850,162850,22
529850,162750,24
530050,162750,12
530250,162150,25
530250,163050,3
530350,169050,3
530550,166850,6
530650,166850,10
532650,152750,6
531050,153650,4
531050,154150,34
531150,152950,38
532650,154150,33
530750,166850,3
531150,154350,25
532150,159250,3
532850,160350,7
532850,153450,29
531250,153750,15
532250,151350,31
533050,170250,3
530850,159350,4
532250,163350,4
532350,156050,32
532350,155950,31
530950,161250,4
531450,154150,6
530950,153950,6
532450,156050,51
531750,151850,6
531750,154650,3
532450,153650,6
531050,153850,8
532050,155350,40
532050,163750,8
532050,158450,3
532750,153950,39
531050,153050,22
530050,151750,3
530250,168950,5
529850,171950,4
530250,161050,3
530250,162350,3
525250,151350,3
525850,150950,4
524950,148850,24
526050,149950,16
526550,166250,3
526550,151550,73
526650,153350,3
526950,151350,19
526950,154850,3
527050,150750,50
527950,151450,57
529050,167650,30
527950,151850,3
527950,155350,3
529150,152750,20
529250,167850,7
527250,151050,3
529450,155250,3
527250,161650,3
528150,163450,3
527450,153750,5
527450,167650,3
527550,151750,6
527550,152350,11
529650,153350,7
528350,152650,10
529150,152350,54
527650,151850,16
527650,153350,3
528850,152750,34
527750,152150,3
528450,163250,23
528950,157850,3
529150,153450,4
524450,150450,3
525150,152250,3
525650,160650,3
525650,153250,19
525150,150550,3
524750,166750,3
536250,168050,13
536350,154350,9
536450,153450,54
536450,153350,116
536550,153050,168
536650,153950,60
536350,158850,3
536550,153250,64
536750,152250,6
536850,151550,5
536950,153550,73
537750,154050,124
538050,152850,102
538050,165150,7
538050,165850,22
538050,155650,5
538150,156550,9
538150,152250,38
538150,152450,17
538050,165750,15
537550,151150,162
537850,151550,88
537550,152850,141
537650,160350,22
537950,156350,9
537950,155750,41
536250,157150,3
536450,160050,10
533350,170550,24
533350,170950,10
533350,160550,6
533950,154250,94
533850,154250,132
533850,154450,128
533950,155050,8
533950,166650,4
534050,156850,3
534050,164650,3
534150,156150,3
534150,166050,6
534150,154650,77
534150,154850,119
535750,157350,15
535750,163550,3
535750,165550,3
534250,156550,5
535250,152950,19
535350,154950,31
535850,155850,3
534850,155750,4
534850,154150,63
536050,156850,15
534950,153450,88
534950,155750,5
536150,165550,3
536150,170350,15
536150,154550,17
534350,155150,69
535450,152550,7
535850,155350,4
535850,152450,38
535050,159050,3
535050,153850,29
534550,162050,3
535150,153150,87
535150,153850,59
535950,157150,29
535650,157450,10
534750,168650,3
533450,170750,14
540050,154350,117
539850,155150,4
539950,155250,3
540250,151250,69
540250,153250,6
540350,155750,3
540350,152650,22
541550,150650,7
541650,151850,10
541650,168050,3
540650,151050,30
540650,161750,3
541150,161050,4
541150,150950,61
541150,155550,4
540750,165350,15
540750,151750,54
540750,162950,6
541850,150950,9
541850,156750,6
541850,161450,31
540750,151550,3
541250,156250,4
541950,161750,3
540850,150850,83
540850,152650,38
540850,155050,11
541350,155150,6
541350,167350,7
541850,152150,6
541850,164350,3
540450,152050,6
540550,156050,4
540950,165650,10
540950,154850,19
541350,167850,3
540950,151750,9
541450,161150,4
541450,172050,3
541450,150850,52
540950,150750,3
541450,169050,3
541850,156550,3
540650,155050,10
542050,169550,9
540650,152150,4
540650,154650,26
541050,151350,3
539750,170950,4
539750,153450,54
539850,157350,3
540050,152050,30
538250,151950,11
538350,156350,15
538350,154150,97
538450,152150,44
538450,152850,106
538450,155650,3
538550,155750,9
538250,160050,9
538450,153950,60
538550,166350,9
538650,158850,7
538650,155450,19
538650,167350,4
539450,151950,27
539450,153150,30
539450,156250,3
538950,153650,4
538950,166150,6
539650,154950,9
539650,151750,93
539650,154850,10
538750,151750,37
538750,168150,3
538750,159350,13
539250,152950,70
539250,151650,53
539550,151950,7
539050,150750,5
539050,165950,10
539250,154650,3
539450,171850,3
539050,160450,3
539150,167650,7
539350,165650,3
538150,158250,3
538250,158450,5
538450,153750,8
538450,158250,3
546750,162550,5
